date,asset,risk_state,action,direction,entry_price,exit_price,quantity,gross_pnl,cost,net_pnl,account_balance
2025-10-29,AAPL,BLACKOUT,FLATTEN,FLAT,269.00,269.28,0,0.00,0.00,0.00,66555.63
2025-10-29,NVDA,BLACKOUT,FLATTEN,FLAT,201.03,207.98,0,0.00,0.00,0.00,66555.63
2025-10-29,TSLA,BLACKOUT,FLATTEN,FLAT,460.55,462.50,0,0.00,0.00,0.00,66555.63
2025-10-29,MSFT,BLACKOUT,FLATTEN,FLAT,542.07,544.94,0,0.00,0.00,0.00,66555.63
2025-10-29,AMZN,BLACKOUT,FLATTEN,FLAT,229.25,231.67,0,0.00,0.00,0.00,66555.63
2025-10-29,META,BLACKOUT,FLATTEN,FLAT,751.44,754.75,0,0.00,0.00,0.00,66555.63
2025-10-29,SPY,BLACKOUT,FLATTEN,FLAT,687.06,688.72,0,0.00,0.00,0.00,66555.63
2025-10-30,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,269.70,271.99,37.0782,84.91,10.00,74.91,64758.91
2025-10-30,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,207.04,205.15,48.2998,-91.29,10.00,-101.29,64758.91
2025-10-30,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,461.51,451.05,21.6680,-226.65,10.00,-236.65,64758.91
2025-10-30,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,541.55,530.48,18.4655,-204.41,10.00,-214.41,64758.91
2025-10-30,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,230.30,227.06,43.4216,-140.69,10.00,-150.69,64758.91
2025-10-30,META,NORMAL,HOLD,LONG_OVERNIGHT,751.67,669.15,13.3037,-1097.82,10.00,-1107.82,64758.91
2025-10-30,SPY,NORMAL,HOLD,LONG_OVERNIGHT,687.39,683.90,14.5478,-50.77,10.00,-60.77,64758.91
2025-10-31,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,271.40,276.99,36.8460,205.97,10.00,195.97,66700.35
2025-10-31,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,202.89,206.45,49.2878,175.46,10.00,165.46,66700.35
2025-10-31,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,440.10,446.75,22.7221,151.10,10.00,141.10,66700.35
2025-10-31,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,525.76,528.88,19.0201,59.34,10.00,49.34,66700.35
2025-10-31,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,222.86,250.10,44.8712,1222.29,10.00,1212.29,66700.35
2025-10-31,META,ELEVATED,HOLD,LONG_OVERNIGHT,666.47,674.51,15.0044,120.64,10.00,110.64,66700.35
2025-10-31,SPY,NORMAL,HOLD,LONG_OVERNIGHT,679.83,685.04,14.7096,76.64,10.00,66.64,66700.35
2025-11-03,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,270.37,270.42,36.9864,1.85,10.00,-8.15,67561.47
2025-11-03,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,202.49,208.08,49.3852,276.06,10.00,266.06,67561.47
2025-11-03,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,456.56,455.99,21.9029,-12.48,10.00,-22.48,67561.47
2025-11-03,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,517.81,519.81,19.3121,38.62,10.00,28.62,67561.47
2025-11-03,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,244.22,255.36,40.9467,456.15,10.00,446.15,67561.47
2025-11-03,META,ELEVATED,HOLD,LONG_OVERNIGHT,648.35,656.00,15.4238,117.99,10.00,107.99,67561.47
2025-11-03,SPY,NORMAL,HOLD,LONG_OVERNIGHT,682.06,685.67,14.6615,52.93,10.00,42.93,67561.47
2025-11-04,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,269.05,268.33,37.1678,-26.76,10.00,-36.76,66478.29
2025-11-04,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,206.88,203.00,48.3372,-187.55,10.00,-197.55,66478.29
2025-11-04,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,468.37,454.46,21.3506,-296.99,10.00,-306.99,66478.29
2025-11-04,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,517.03,511.76,19.3412,-101.93,10.00,-111.93,66478.29
2025-11-04,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,254.00,250.38,39.3701,-142.52,10.00,-152.52,66478.29
2025-11-04,META,ELEVATED,HOLD,LONG_OVERNIGHT,637.71,628.04,15.6811,-151.64,10.00,-161.64,66478.29
2025-11-04,SPY,NORMAL,HOLD,LONG_OVERNIGHT,683.34,676.11,14.6340,-105.80,10.00,-115.80,66478.29
2025-11-05,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,270.04,268.61,37.0315,-52.96,10.00,-62.96,66578.74
2025-11-05,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,198.69,198.77,50.3297,4.03,10.00,-5.97,66578.74
2025-11-05,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,444.26,452.05,22.5093,175.35,10.00,165.35,66578.74
2025-11-05,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,514.33,513.30,19.4428,-20.03,10.00,-30.03,66578.74
2025-11-05,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,249.32,249.03,40.1091,-11.63,10.00,-21.63,66578.74
2025-11-05,META,ELEVATED,HOLD,LONG_OVERNIGHT,627.32,632.31,15.9408,79.54,10.00,69.54,66578.74
2025-11-05,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,675.24,674.98,14.8095,-3.85,10.00,-13.85,66578.74
2025-11-06,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,270.14,267.89,37.0178,-83.29,10.00,-93.29,66395.95
2025-11-06,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,195.21,196.42,51.2269,61.98,10.00,51.98,66395.95
2025-11-06,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,462.07,461.96,21.6417,-2.38,10.00,-12.38,66395.95
2025-11-06,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,507.16,505.66,19.7176,-29.58,10.00,-39.58,66395.95
2025-11-06,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,250.20,249.16,39.9680,-41.57,10.00,-51.57,66395.95
2025-11-06,META,ELEVATED,HOLD,LONG_OVERNIGHT,635.95,635.85,15.7245,-1.57,10.00,-11.57,66395.95
2025-11-06,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,677.58,676.47,14.7584,-16.38,10.00,-26.38,66395.95
2025-11-07,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,269.77,269.80,37.0686,1.11,10.00,-8.89,65894.64
2025-11-07,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,188.08,184.90,53.1689,-169.08,10.00,-179.08,65894.64
2025-11-07,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,445.91,437.92,22.4260,-179.18,10.00,-189.18,65894.64
2025-11-07,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,497.10,496.95,20.1167,-3.02,10.00,-13.02,65894.64
2025-11-07,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,243.04,242.90,41.1455,-5.76,10.00,-15.76,65894.64
2025-11-07,META,ELEVATED,HOLD,LONG_OVERNIGHT,618.94,616.49,16.1567,-39.58,10.00,-49.58,65894.64
2025-11-07,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,670.31,667.91,14.9185,-35.80,10.00,-45.80,65894.64
2025-11-10,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,268.47,268.96,37.2481,18.25,10.00,8.25,66917.42
2025-11-10,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,188.15,195.11,53.1491,369.92,10.00,359.92,66917.42
2025-11-10,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,429.52,439.60,23.2818,234.68,10.00,224.68,66917.42
2025-11-10,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,496.82,500.04,20.1280,64.81,10.00,54.81,66917.42
2025-11-10,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,244.41,248.34,40.9149,160.80,10.00,150.80,66917.42
2025-11-10,META,ELEVATED,HOLD,LONG_OVERNIGHT,621.71,631.09,16.0847,150.87,10.00,140.87,66917.42
2025-11-10,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,670.97,677.24,14.9038,93.45,10.00,83.45,66917.42
2025-11-11,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,269.43,269.81,37.1154,14.10,10.00,4.10,66430.45
2025-11-11,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,199.05,195.16,50.2386,-195.43,10.00,-205.43,66430.45
2025-11-11,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,445.23,439.40,22.4603,-130.94,10.00,-140.94,66430.45
2025-11-11,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,506.00,504.80,19.7628,-23.72,10.00,-33.72,66430.45
2025-11-11,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,248.40,248.41,40.2576,0.40,10.00,-9.60,66430.45
2025-11-11,META,ELEVATED,HOLD,LONG_OVERNIGHT,631.76,628.00,15.8288,-59.52,10.00,-69.52,66430.45
2025-11-11,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,681.44,679.95,14.6748,-21.87,10.00,-31.87,66430.45
2025-11-12,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,275.25,275.00,36.3306,-9.08,10.00,-19.08,66643.54
2025-11-12,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,193.16,195.72,51.7706,132.53,10.00,122.53,66643.54
2025-11-12,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,439.62,442.15,22.7469,57.55,10.00,47.55,66643.54
2025-11-12,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,508.68,509.36,19.6587,13.37,10.00,3.37,66643.54
2025-11-12,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,249.10,250.24,40.1445,45.76,10.00,35.76,66643.54
2025-11-12,META,ELEVATED,HOLD,LONG_OVERNIGHT,627.08,628.13,15.9469,16.74,10.00,6.74,66643.54
2025-11-12,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,683.00,684.79,14.6413,26.21,10.00,16.21,66643.54
2025-11-13,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,273.47,274.11,36.5671,23.40,10.00,13.40,66242.75
2025-11-13,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,193.80,191.05,51.5996,-141.90,10.00,-151.90,66242.75
2025-11-13,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,430.60,423.13,23.2234,-173.48,10.00,-183.48,66242.75
2025-11-13,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,511.14,510.31,19.5641,-16.24,10.00,-26.24,66242.75
2025-11-13,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,244.20,243.05,40.9500,-47.09,10.00,-57.09,66242.75
2025-11-13,META,ELEVATED,HOLD,LONG_OVERNIGHT,609.01,613.07,16.4201,66.67,10.00,56.67,66242.75
2025-11-13,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,683.38,680.50,14.6331,-42.14,10.00,-52.14,66242.75
2025-11-14,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,272.95,271.05,36.6367,-69.61,10.00,-79.61,65060.25
2025-11-14,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,186.86,182.86,53.5160,-214.06,10.00,-224.06,65060.25
2025-11-14,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,401.99,386.30,24.8762,-390.31,10.00,-400.31,65060.25
2025-11-14,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,503.29,498.23,19.8693,-100.54,10.00,-110.54,65060.25
2025-11-14,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,237.58,235.06,42.0911,-106.07,10.00,-116.07,65060.25
2025-11-14,META,NORMAL,HOLD,LONG_OVERNIGHT,609.89,601.79,16.3964,-132.81,10.00,-142.81,65060.25
2025-11-14,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,672.04,665.38,14.8801,-99.10,10.00,-109.10,65060.25
2025-11-17,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,272.41,268.82,36.7094,-131.79,10.00,-141.79,64363.52
2025-11-17,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,190.17,185.97,52.5845,-220.85,10.00,-230.85,64363.52
2025-11-17,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,404.35,398.74,24.7310,-138.74,10.00,-148.74,64363.52
2025-11-17,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,510.18,508.45,19.6009,-33.91,10.00,-43.91,64363.52
2025-11-17,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,234.69,233.25,42.6094,-61.36,10.00,-71.36,64363.52
2025-11-17,META,NORMAL,HOLD,LONG_OVERNIGHT,609.46,609.04,16.4080,-6.89,10.00,-16.89,64363.52
2025-11-17,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,671.93,669.70,14.8825,-33.19,10.00,-43.19,64363.52
2025-11-18,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,267.46,269.99,37.3888,94.59,10.00,84.59,63458.77
2025-11-18,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,186.60,183.38,53.5906,-172.56,10.00,-182.56,63458.77
2025-11-18,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,408.92,405.38,24.4547,-86.57,10.00,-96.57,63458.77
2025-11-18,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,507.49,495.37,19.7048,-238.82,10.00,-248.82,63458.77
2025-11-18,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,232.87,228.10,42.9424,-204.83,10.00,-214.83,63458.77
2025-11-18,META,NORMAL,HOLD,LONG_OVERNIGHT,602.01,591.60,16.6110,-172.92,10.00,-182.92,63458.77
2025-11-18,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,665.67,662.10,15.0225,-53.63,10.00,-63.63,63458.77
2025-11-19,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,267.44,265.53,37.3916,-71.42,10.00,-81.42,63552.27
2025-11-19,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,181.36,184.79,55.1389,189.13,10.00,179.13,63552.27
2025-11-19,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,401.25,406.18,24.9221,122.87,10.00,112.87,63552.27
2025-11-19,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,493.79,490.10,20.2515,-74.73,10.00,-84.73,63552.27
2025-11-19,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,222.55,223.74,44.9337,53.47,10.00,43.47,63552.27
2025-11-19,META,NORMAL,HOLD,LONG_OVERNIGHT,597.69,593.72,16.7311,-66.42,10.00,-76.42,63552.27
2025-11-19,SPY,NORMAL,HOLD,LONG_OVERNIGHT,660.08,660.78,15.1497,10.60,10.00,0.60,63552.27
2025-11-20,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,268.56,270.83,37.2356,84.52,10.00,74.52,65024.70
2025-11-20,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,186.52,195.95,53.6136,505.58,10.00,495.58,65024.70
2025-11-20,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,403.99,414.63,24.7531,263.37,10.00,253.37,65024.70
2025-11-20,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,487.12,492.71,20.5288,114.76,10.00,104.76,65024.70
2025-11-20,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,222.69,227.05,44.9055,195.79,10.00,185.79,65024.70
2025-11-20,META,NORMAL,HOLD,LONG_OVERNIGHT,590.32,603.50,16.9400,223.27,10.00,213.27,65024.70
2025-11-20,SPY,NORMAL,HOLD,LONG_OVERNIGHT,662.63,672.91,15.0914,155.14,10.00,145.14,65024.70
2025-11-21,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,266.25,265.95,37.5587,-11.27,10.00,-21.27,65148.70
2025-11-21,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,180.64,181.24,55.3587,33.22,10.00,23.22,65148.70
2025-11-21,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,395.23,402.32,25.3017,179.39,10.00,169.39,65148.70
2025-11-21,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,478.43,478.50,20.9017,1.46,10.00,-8.54,65148.70
2025-11-21,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,217.14,216.35,46.0532,-36.38,10.00,-46.38,65148.70
2025-11-21,META,NORMAL,HOLD,LONG_OVERNIGHT,589.15,588.50,16.9736,-11.03,10.00,-21.03,65148.70
2025-11-21,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,652.53,655.05,15.3250,38.62,10.00,28.62,65148.70
2025-11-24,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,271.49,270.90,36.8338,-21.73,10.00,-31.73,65650.87
2025-11-24,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,178.88,179.49,55.9034,34.10,10.00,24.10,65650.87
2025-11-24,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,391.09,402.17,25.5696,283.31,10.00,273.31,65650.87
2025-11-24,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,472.12,475.00,21.1811,61.00,10.00,51.00,65650.87
2025-11-24,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,220.69,222.56,45.3124,84.73,10.00,74.73,65650.87
2025-11-24,META,NORMAL,HOLD,LONG_OVERNIGHT,594.25,598.72,16.8279,75.22,10.00,65.22,65650.87
2025-11-24,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,659.03,662.69,15.1738,55.54,10.00,45.54,65650.87
2025-11-25,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,275.92,275.27,36.2424,-23.56,10.00,-33.56,65241.39
2025-11-25,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,182.55,174.91,54.7795,-418.52,10.00,-428.52,65241.39
2025-11-25,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,417.78,414.42,23.9360,-80.42,10.00,-90.42,65241.39
2025-11-25,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,474.00,474.07,21.0970,1.48,10.00,-8.52,65241.39
2025-11-25,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,226.28,226.38,44.1930,4.42,10.00,-5.58,65241.39
2025-11-25,META,NORMAL,HOLD,LONG_OVERNIGHT,613.05,624.00,16.3119,178.62,10.00,168.62,65241.39
2025-11-25,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,668.73,668.63,14.9537,-1.50,10.00,-11.50,65241.39
2025-11-26,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,276.97,276.96,36.1050,-0.36,10.00,-10.36,65797.53
2025-11-26,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,177.82,181.63,56.2366,214.26,10.00,204.26,65797.53
2025-11-26,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,419.40,423.95,23.8436,108.49,10.00,98.49,65797.53
2025-11-26,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,476.99,486.31,20.9648,195.39,10.00,185.39,65797.53
2025-11-26,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,229.67,230.74,43.5407,46.59,10.00,36.59,65797.53
2025-11-26,META,NORMAL,HOLD,LONG_OVERNIGHT,636.22,637.69,15.7178,23.11,10.00,13.11,65797.53
2025-11-26,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,675.02,677.63,14.8144,38.67,10.00,28.67,65797.53
2025-11-28,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,277.55,277.26,36.0295,-10.45,10.00,-20.45,65838.34
2025-11-28,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,180.26,179.01,55.4754,-69.34,10.00,-79.34,65838.34
2025-11-28,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,426.58,426.59,23.4423,0.23,10.00,-9.77,65838.34
2025-11-28,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,485.50,487.60,20.5973,43.25,10.00,33.25,65838.34
2025-11-28,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,229.16,231.24,43.6376,90.77,10.00,80.77,65838.34
2025-11-28,META,NORMAL,HOLD,LONG_OVERNIGHT,633.61,636.08,15.7826,38.98,10.00,28.98,65838.34
2025-11-28,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,679.68,680.86,14.7128,17.36,10.00,7.36,65838.34
2025-12-01,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,278.85,278.01,35.8616,-30.12,10.00,-40.12,65229.70
2025-12-01,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,177.00,174.76,56.4972,-126.55,10.00,-136.55,65229.70
2025-12-01,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,430.17,425.32,23.2466,-112.75,10.00,-122.75,65229.70
2025-12-01,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,492.01,488.44,20.3248,-72.56,10.00,-82.56,65229.70
2025-12-01,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,233.22,233.22,42.8780,0.00,10.00,-10.00,65229.70
2025-12-01,META,NORMAL,HOLD,LONG_OVERNIGHT,647.95,639.55,15.4333,-129.64,10.00,-139.64,65229.70
2025-12-01,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,683.39,678.81,14.6329,-67.02,10.00,-77.02,65229.70
2025-12-02,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,283.10,283.00,35.3232,-3.53,10.00,-13.53,65369.11
2025-12-02,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,179.92,181.76,55.5803,102.27,10.00,92.27,65369.11
2025-12-02,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,430.14,430.81,23.2482,15.58,10.00,5.58,65369.11
2025-12-02,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,486.74,486.72,20.5448,-0.41,10.00,-10.41,65369.11
2025-12-02,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,233.88,235.01,42.7570,48.31,10.00,38.31,65369.11
2025-12-02,META,NORMAL,HOLD,LONG_OVERNIGHT,640.87,642.34,15.6038,22.94,10.00,12.94,65369.11
2025-12-02,SPY,NORMAL,HOLD,LONG_OVERNIGHT,680.27,681.92,14.7000,24.25,10.00,14.25,65369.11
2025-12-03,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,286.19,286.20,34.9418,0.35,10.00,-9.65,64964.66
2025-12-03,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,181.46,181.08,55.1086,-20.94,10.00,-30.94,64964.66
2025-12-03,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,429.24,432.10,23.2970,66.63,10.00,56.63,64964.66
2025-12-03,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,490.00,476.32,20.4082,-279.18,10.00,-289.18,64964.66
2025-12-03,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,234.42,233.35,42.6585,-45.64,10.00,-55.64,64964.66
2025-12-03,META,NORMAL,HOLD,LONG_OVERNIGHT,647.10,644.41,15.4536,-41.57,10.00,-51.57,64964.66
2025-12-03,SPY,NORMAL,HOLD,LONG_OVERNIGHT,681.53,680.57,14.6729,-14.09,10.00,-24.09,64964.66
2025-12-04,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,284.15,284.10,35.1927,-1.76,10.00,-11.76,65726.56
2025-12-04,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,179.59,181.62,55.6824,113.04,10.00,103.04,65726.56
2025-12-04,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,446.74,449.94,22.3844,71.63,10.00,61.63,65726.56
2025-12-04,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,477.73,479.76,20.9323,42.49,10.00,32.49,65726.56
2025-12-04,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,232.38,232.77,43.0330,16.78,10.00,6.78,65726.56
2025-12-04,META,NORMAL,HOLD,LONG_OVERNIGHT,639.60,676.00,15.6348,569.11,10.00,559.11,65726.56
2025-12-04,SPY,NORMAL,HOLD,LONG_OVERNIGHT,683.89,685.30,14.6222,20.62,10.00,10.62,65726.56
2025-12-05,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,280.70,280.54,35.6252,-5.70,10.00,-15.70,65786.54
2025-12-05,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,183.38,183.89,54.5316,27.81,10.00,17.81,65786.54
2025-12-05,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,454.53,453.03,22.0007,-33.00,10.00,-43.00,65786.54
2025-12-05,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,480.84,482.52,20.7969,34.94,10.00,24.94,65786.54
2025-12-05,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,229.11,230.32,43.6472,52.81,10.00,42.81,65786.54
2025-12-05,META,NORMAL,HOLD,LONG_OVERNIGHT,661.53,664.00,15.1165,37.34,10.00,27.34,65786.54
2025-12-05,SPY,NORMAL,HOLD,LONG_OVERNIGHT,684.39,685.47,14.6116,15.78,10.00,5.78,65786.54
2025-12-08,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,278.78,278.13,35.8706,-23.32,10.00,-33.32,65530.86
2025-12-08,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,182.41,182.64,54.8216,12.61,10.00,2.61,65530.86
2025-12-08,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,455.00,447.45,21.9780,-165.93,10.00,-175.93,65530.86
2025-12-08,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,483.16,484.89,20.6971,35.81,10.00,25.81,65530.86
2025-12-08,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,229.53,229.59,43.5673,2.61,10.00,-7.39,65530.86
2025-12-08,META,NORMAL,HOLD,LONG_OVERNIGHT,673.42,669.34,14.8496,-60.59,10.00,-70.59,65530.86
2025-12-08,SPY,NORMAL,HOLD,LONG_OVERNIGHT,685.69,686.59,14.5838,13.13,10.00,3.13,65530.86
2025-12-09,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,277.89,278.16,35.9855,9.72,10.00,-0.28,65330.94
2025-12-09,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,185.55,185.56,53.8938,0.54,10.00,-9.46,65330.94
2025-12-09,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,439.58,437.54,22.7490,-46.41,10.00,-56.41,65330.94
2025-12-09,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,491.02,489.10,20.3658,-39.10,10.00,-49.10,65330.94
2025-12-09,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,226.89,226.84,44.0742,-2.20,10.00,-12.20,65330.94
2025-12-09,META,NORMAL,HOLD,LONG_OVERNIGHT,666.80,663.77,14.9970,-45.44,10.00,-55.44,65330.94
2025-12-09,SPY,NORMAL,HOLD,LONG_OVERNIGHT,683.63,683.15,14.6278,-7.02,10.00,-17.02,65330.94
2025-12-10,AAPL,BLACKOUT,FLATTEN,FLAT,277.18,277.75,0,0.00,0.00,0.00,65330.94
2025-12-10,NVDA,BLACKOUT,FLATTEN,FLAT,184.97,184.97,0,0.00,0.00,0.00,65330.94
2025-12-10,TSLA,BLACKOUT,FLATTEN,FLAT,445.17,446.07,0,0.00,0.00,0.00,65330.94
2025-12-10,MSFT,BLACKOUT,FLATTEN,FLAT,492.02,484.03,0,0.00,0.00,0.00,65330.94
2025-12-10,AMZN,BLACKOUT,FLATTEN,FLAT,227.92,228.81,0,0.00,0.00,0.00,65330.94
2025-12-10,META,BLACKOUT,FLATTEN,FLAT,656.96,649.95,0,0.00,0.00,0.00,65330.94
2025-12-10,SPY,BLACKOUT,FLATTEN,FLAT,683.04,682.56,0,0.00,0.00,0.00,65330.94
